Active;x1;pmv1;x2;pmv2;x3;pmv3;x4;pmv4;x5;pmv5;LUMO;HOMO;GapHL;Dipole_Moment;ASA;a_aro;a_count;a_heavy;balabanJ;chi0;KierFlex;lip_acc;lip_don;logS;mr;rings;vdw_area;vdw_vol;Weight;weinerPath;weinerPol;zagreb;apol;bpol;McGowan_Volume;PetitjeanNumber;CPCM1;CPCM2;CPCM3;CPCM4;CPCM5;SMD1;SMD2;SMD3;SMD4;SMD5;mol
1;76,0661011;387,230743;80,5028152;829,402832;341,139984;358,280701;-2,85517406;423,579315;51,2229233;385,165253;-0,01526;-0,32329;-8,381989148;1,6562;503,47406;6;32;19;1,8242017;13,991199;3,7669282;4;1;-4,31636;7,7888527;2;286,10281;354,96289;296,77798;744;27;96;40,432309;21,467691;2,068;0,5;-162,5887638;-159,7482049;-159,8035072;-163,7699366;-164,7461232;-168,2577457;-165,3927997;-165,0891547;-167,3118071;-164,2837935;Clc1c(NC(=O)/C=C\2/N(C)C(=O)CS/2)c(C)ccc1
1;93,0819244;471,97644;92,9603729;971,187622;418,206085;442,790894;-3,20579386;496,474182;65,0150681;470,458893;0,01206;-0,32877;-9,274529628;1,8966;575,50629;12;46;23;1,6581892;15,907567;4,7005877;4;1;-3,6391699;9,1698856;3;324,37015;449,22327;313,397;1166;33;114;52,282239;31,551761;2,4778;0,5;-255,5056913;-253,4714126;-253,5116464;-256,3325156;-257,0075818;-263,6160744;-260,1175141;-259,7383543;-262,4913488;-259,2158776;O([C@H]([C@@H]1OCCNC1)c1ccccc1)c1c(OCC)cccc1
1;106,009048;547,635315;105,113731;1132,82227;485,785278;516,248657;-5,90920591;552,169189;72,6114807;544,740601;-0,02471;-0,32302;-8,117492396;4,4174;658,93079;6;52;28;1,2037147;19,672998;4,863801;5;0;-4,5559402;10,954483;4;378,88498;520,85815;401,50598;2356;45;150;61,324032;36,915968;2,9301;0,5;-280,7510552;-277,4666151;-277,5309938;-282,1030337;-283,2140583;-290,760133;-286,6015065;-286,1816324;-289,9567919;-287,2553702;Fc1ccc(C(=O)C2CCN(CCC=3C(=O)N4C(SCC4)=NC=3C)CC2)cc1
1;100,167114;522,932678;94,3962631;1067,85522;466,750488;497,818237;-7,07655573;497,615112;69,4734955;521,225037;0,00211;-0,32043;-8,776829464;4,138;621,47412;12;53;28;1,162376;18,97648;3,6741343;6;1;-3,83341;10,656876;5;371,07901;521,04187;379,45999;2175;48;156;61,095825;36,740175;2,8399;0,466666667;-291,9159125;-289,3840863;-289,4340555;-292,9481456;-293,7923284;-302,227524;-298,3358499;-297,9382384;-300,8635464;-298,802987;O=C1C2(N(c3ccccc3)CN1)CCN(C[C@H]1Oc3c(OC1)cccc3)CC2
1;61,2803802;318,513916;61,5874786;667,562378;280,548584;298,236359;-3,2771349;331,627136;38,0561905;316,53653;-0,04179;-0,4274;-10,49306508;6,9703;407,51971;0;32;14;5,1764102;11,621321;6,6666665;4;0;-1,37945;5,7594047;0;258,88235;287,51013;242,36;266;27;68;35,090274;32,629726;1,7976;0,5;-177,1904678;-172,5414484;-172,6317443;-179,1315351;-180,7399001;-178,9504734;-173,6959714;-173,4686778;-185,4028848;-190,5908961;S(=O)(=O)(C(S(=O)(=O)CC)(CC)C)CC
1;66,94561;332,596497;70,8120422;704,456726;291,029846;306,786591;-0,598493099;383,858459;47,3943939;333,450348;-0,00524;-0,38791;-10,41306297;1,527;418,58569;0;32;16;2,9755189;12,344935;2,5726085;5;2;-3,0367501;5,9816575;1;250,72173;298,92996;224,25999;391;29;78;34,634688;21,685312;1,7536;0,428571429;-174,3940238;-172,5871802;-172,6229468;-175,1268037;-175,7239872;-177,5779497;-176,3795092;-176,1053371;-177,6206158;-176,8469516;O=C1C([C@@H](CC)C)(CC=C)C(=O)NC(=O)N1
1;78,9488602;399,551361;83,0788498;846,158813;352,751465;370,874603;-2,44744539;436,949951;54,7342758;397,569153;-0,02733;-0,34318;-8,59478386;4,2973;502,85544;12;34;21;1,8518149;14,982763;2,7613535;4;1;-4,2098799;8,2013025;3;284,06711;380,67624;300,745;814;39;112;42,812309;18,889691;2,1326;0,5;-173,955433;-171,7179387;-171,7616463;-174,8827658;-175,6486561;-181,1464799;-178,3401844;-178,0267864;-179,931494;-178,3052376;Clc1cc2C(c3ccccc3)=N[C@H](O)C(=O)N(C)c2cc1
1;73,8454895;371,816589;74,4472351;776,6203;328,042694;347,605408;-2,18542528;399,214539;53,7201347;372,033447;-0,04301;-0,34363;-8,180351192;2,6497;456,21286;0;37;17;2,9840627;13,052042;4,1851559;4;2;-5,1578498;7,1025128;1;282,92108;342,6355;256,37;466;31;82;41,15986;26,24014;2,0423;0,5;-206,4022124;-204,3542691;-204,3940833;-207,2563509;-207,96383;-211,365041;-209,1685005;-208,8764622;-210,83573;-207,4428335;S=C1NC(=O)C([C@@H](CCC)CC)(CC)C(=O)N1
1;82,8149948;427,852844;82,3342667;889,015686;379,30368;401,920349;-4,40422201;439,704224;55,2141762;425,842163;-0,01659;-0,31198;-8,038034524;0,9301;535,43823;11;40;20;1,6930829;13,949383;3,3999679;2;0;-3,6442599;8,6840973;3;306,43921;410,28232;284,427;777;32;104;48,35586;28,10414;2,2832;0,444444444;-219,108894;-217,4192971;-217,4523797;-219,8061824;-220,3804411;-228,273105;-224,9228008;-224,5787244;-225,45277;-219,9947389;N(CCCN1c2c(scc2)C=Cc2c1cccc2)(C)C
1;123,696289;625,524109;120,199158;1255,20581;559,516663;597,895203;-4,42534304;631,632568;86,4524994;626,402283;-0,01527;-0,37121;-9,685696904;5,1101;655,62189;0;65;34;1,7392925;25,26722;5,1709447;8;2;-3,80919;11,852314;4;450,92786;603,46252;478,513;2963;77;196;71,643583;42,756417;3,426;0,5;-353,4492257;-349,761879;-349,8338188;-354,9794933;-356,2438357;-358,8483861;-355,6707251;-355,2030824;-361,4360788;-361,1072898;F[C@]12[C@H](O)C[C@]3(C)[C@@](O)(C(=O)COC(=O)C)[C@@H](OC(=O)C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1
1;106,666733;544,476196;107,792511;1140,56836;480,708008;509,00354;-4,64284277;573,170288;75,640564;543,12915;-0,02494;-0,34188;-8,624444504;4,7669;666,67999;12;52;29;1,3747149;21,070704;5,1402078;3;1;-5,1406398;10,409752;3;378,70361;514,41241;409,42297;2700;45;152;58,988239;32,893761;2,8696;0,470588235;-274,1884843;-271,7395993;-271,7875768;-275,1986529;-276,0305911;-283,4120084;-279,4442623;-278,9926512;-282,0157199;-276,3558788;FC(F)(F)c1cc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)ccc1
1;90,2731247;464,201416;90,9495316;966,452087;410,759521;434,644897;-4,3683691;484,930511;61,7562714;461,187134;-0,02214;-0,28531;-7,161276772;4,2421;569,20935;12;43;24;1,7303056;17,319626;4,1180477;2;0;-4,89641;9,2636137;3;336,89886;444,13821;352,42398;1286;39;128;51,120067;30,619933;2,4772;0,5;-223,3077645;-221,6703399;-221,7026362;-223,9760832;-224,5230402;-231,8337523;-228,5993567;-228,2160151;-228,6168995;-221,965676;FC(F)(F)c1cc2N(CCCN(C)C)c3c(Sc2cc1)cccc3
1;84,9322205;433,322632;80,0700378;883,124146;386,32132;412,422546;-3,92676139;431,564514;61,8419647;435,360016;0,08581;-0,33784;-11,52819434;0,9236;504,74982;0;48;21;1,6238704;14,612519;3,6624463;5;1;-1,43391;7,7937241;4;281,84534;407,58786;297,39499;813;40;122;50,471411;37,244589;2,2632;0,444444444;-277,0692023;-275,4374259;-275,4698273;-277,728448;-278,2648625;-283,0438865;-280,2520919;-279,8925472;-284,8727474;-282,1517388;O(C)[C@@H]1O[C@@H]2[C@@H](C)[C@@H]3[C@H]1[C@@](CN1CCCCC1)([C@@H](O)C3)O2
1;53,0004196;267,114044;57,1657257;576,956299;231,157654;242,575912;-0,728340268;320,044189;37,5128403;268,898193;0,05834;-0,38538;-12,07433115;3,5018;374,47336;0;27;10;3,5176966;7,9831276;4,1404252;2;2;-2,3408799;4,3420305;0;186,687;225,17967;143,23;131;10;38;27,317481;18,882519;1,3513;0,5;-159,1002841;-157,4426501;-157,4745016;-159,8031405;-160,3903685;-161,9732433;-159,7930631;-159,5544627;-162,7270562;-160,5935845;O=C(N)C(CCC)CCC
0;130,882675;649,520203;133,94899;1330,65247;576,279541;610,330383;-1,41500902;708,648804;92,4027481;648,561768;0,01153;-0,32458;-9,146090876;4,3746;722,14929;0;63;30;1,5130091;22,104084;6,5004907;8;0;-3,62989;11,566723;3;463,05618;577,7204;439,577;2772;48;160;69,174169;50,341831;3,3261;0,5;-348,2228358;-344,6747218;-344,7444999;-349,6776235;-350,871403;-356,3245684;-352,2066019;-351,697535;-356,7544953;-355,220573;O=C(OCOC(=O)[C@@H]1C(C)(C)S[C@H]2[C@@H](/N=C/N3CCCCCC3)C(=O)N12)C(C)(C)C
0;103,425934;536,009094;99,1107483;1091,25879;477,662262;508,88858;-6,3377037;524,312744;71,9278412;535,011536;-0,02827;-0,31151;-7,707413584;3,8494;614;6;54;31;1,7388682;22,988682;3,8060217;10;8;-2,5625401;10,647363;4;387,13831;526,68689;429,42899;2250;71;178;61,210239;28,677761;2,9994;0,454545455;-286,5578285;-283,3229706;-283,3870073;-287,8716667;-288,9444222;-292,0553071;-288,8733237;-288,4603635;-293,4299047;-295,5548529;O=C(N)C=1C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)c(N)ccc4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O
0;154,306747;769,676392;151,472977;1537,64441;685,596375;732,4328;-2,95130086;809,119385;111,195946;770,228516;0,05696;-0,36306;-11,42941623;5,3256;801,11835;0;84;39;1,8076136;29,015779;12,837561;17;17;2,31532;13,049133;3;536,12482;695,4455;571,625;4932;71;200;83,849685;54,878315;4,086;0,466666667;-479,8302708;-474,0249086;-474,1400184;-482,1820799;-484,0993822;-485,9452265;-476,636745;-476,0704598;-495,9195363;-505,7083852;O([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H](O)[C@H](CN)O2)[C@@H](N)C[C@H]1NC[C@@H](O)CCN)[C@@H]1[C@@H](O)[C@H](N)[C@@H](O)[C@H](CO)O1
0;108,579651;554,422241;106,912788;1129,53198;493,139832;523,87085;-4,79375505;563,789185;75,208107;553,21936;-0,03196;-0,34605;-8,546891444;4,426;621,14478;6;53;32;1,7933072;23,858925;4,5851111;10;7;-2,9984901;11,007153;4;400,68124;536,49365;464,858;2388;75;184;61,758653;27,571347;3,0807;0,454545455;-274,5259097;-270,5679883;-270,6461342;-276,1384721;-277,4566606;-280,1730406;-276,1764852;-275,7604473;-284,0079672;-287,2893838;Clc1c2[C@@H](O)[C@@H]3C(C(=O)c2c(O)cc1)=C(O)[C@@]1(O)C(=O)C(C(=O)N)=C(O)[C@@H](N(C)C)[C@@H]1C3
0;97,9884109;491,121429;103,063637;1023,05139;433,639435;458,186127;-1,59272039;544,987793;67,0701218;489,87149;0,01;-0,32916;-9,229086256;3,5195;576,34906;0;45;24;1,6098663;17,645901;3,871762;7;4;-2,5889599;8,9934978;3;332,74841;434,57422;351,427;1365;39;132;51,570653;30,091347;2,5199;0,5;-242,5839085;-238,7033273;-238,7793621;-244,1838407;-245,5007615;-248,5329552;-244,0807498;-243,7112665;-250,489925;-252,024329;O=C(N[C@@H]1C(=O)N2[C@H](C(=O)O)C(C)(C)S[C@@H]12)[C@@H](N)C1=CCC=CC1
0;74,7395782;383,122986;75,4797821;801,055298;338,71936;358,590454;-3,1786797;403,19574;52,1678772;383,500793;0,01145;-0,32927;-9,271536352;3,1586;478,64832;6;39;17;2,4114521;12,836499;4,0185547;3;1;-2,4602201;7,1550646;1;287,29449;359,67221;234,343;556;23;78;42,311446;27,648554;2,0589;0,444444444;-222,3171795;-220,3611644;-220,3991477;-223,1340208;-223,8109116;-228,932983;-225,7816009;-225,4784965;-228,3292505;-225,402967;O=C(Nc1c(C)cccc1C)CN(CC)CC
0;75,3952255;384,034485;78,6917343;805,869873;338,444611;358,009521;-2,32579803;420,464081;52,5125084;385,000336;-0,01905;-0,34625;-8,90363552;7,2105;470,09549;0;38;19;1,8900809;13,731687;2,6104255;5;1;-1,10273;6,9015689;3;247,67386;347,75876;265,30899;617;34;106;41,617067;26,582933;1,961;0,5;-211,8290016;-208,6215737;-208,6833585;-213,1849954;-214,3166523;-215,2200731;-212,2200428;-211,9178254;-216,9285761;-218,3632837;O=CC=1N2C(=O)[C@@H]([C@H](O)C)[C@H]2[C@H]2C=1[C@H](OC)CCC2
1;17,5133743;72,6570206;27,6454906;180,322922;55,1979446;52,3900719;3,79376101;178,379272;12,0249462;73,3503189;0,01548;-0,44423;-12,50944464;0,6379;149,69342;0;7;3;1,6329932;2,7071068;2;3;4;0,54615003;0,91261631;0;53,070202;35,388977;48,044998;4;0;6;5,669172;1,732828;0,3669;0,5;146,2263632;146,4545625;146,4501812;146,1295489;146,0486705;149,2114423;148,8203661;148,9147007;150,5442239;147,9749632;ONN
1;59,6439362;296,340424;71,7990036;661,197998;255,714676;265,471466;-0,169356033;366,779999;40,832634;293,471527;-0,06578;-0,3535;-7,829321552;5,41;395,18246;6;20;17;2,2059765;12,740123;2,4814215;7;2;-4,1967101;5,6433778;2;213,32613;254,57802;276,035;460;30;90;26,948379;8,611621;1,5396;0,428571429;-86,75027583;-83,31365594;-83,38004164;-88,1974359;-89,40269346;-89,19029794;-86,99279678;-86,77689337;-89,04780435;-90,44233347;Clc1c([N+](=O)[O-])c2NC(=O)C(=O)Nc2cc1Cl
1;108,311394;555,661438;108,716682;1143,45569;492,317841;521,062378;-4,67173767;581,598511;75,5730515;552,583801;-0,02462;-0,27685;-6,863581868;4,823;667,59351;6;56;28;1,8708951;20,421921;5,0341749;6;2;-4,1365499;10,887683;3;404,73312;535,91034;384,47598;1854;54;146;62,798204;38,273796;3,016;0,5;-289,6444034;-288,8498351;-288,0784999;-293,0690851;-293,2589563;-295,8061996;-291,6639822;-291,318808;-293,3867817;-288,9922685;O(C)c1c(OC)ccc(C=2N(N)C(C)=C(CC)[C@@H]3C=2C=C(OC)C(OC)=C3)c1
0;98,4052582;528,430054;108,132988;1105,81482;469,061584;495,687988;-6,5627284;551,680725;48,9878159;522,047974;-0,06125;-0,31407;-6,879636712;8,6889;633,83276;5;47;28;1,3366144;19,672998;4,8162088;7;2;-3,68661;10,918305;4;374,32758;494,53159;417,51001;2180;41;150;58,417067;32,824933;2,8685;0,466666667;-242,9771157;-232,9067272;-233,1012947;-247,2157014;-250,7448836;-250,2036969;-239,0986486;-238,8061449;-258,0820855;-263,6434211;O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(CN3C=CCC=C3)CS[C@@H]12)Cc1sccc1
0;-6083,15088;-28459,1016;100,576759;1077,41284;472,672058;502,427063;-14,0454588;543,348267;50,4677277;546,145996;-0,12558;-0,43515;-8,423895012;12,9373;616,41199;12;53;26;1,6848325;18,62311;4,49545;4;1;-3,83517;10,362681;3;394,87332;518,005;353,46201;1622;44;136;60,229411;35,030589;2,8575;0,454545455;-330,2373857;-317,8398919;-318,0888458;-335,1664799;-339,1442434;-343,817823;-329,7107232;-329,5291509;-345,4516605;-341,3617981;O=C(OC[C@H]1[N+](C)([C-H2])CCCC1)C(O)(c1ccccc1)c1ccccc1
0;101,885345;546,134399;103,229134;1114,88196;490,276123;522,659302;-7,76780653;539,185364;53,7222214;544,397095;-0,01916;-0,35966;-9,2655498;15,2625;617,56665;6;57;28;1,5270646;20,363596;6,697475;7;2;-2,57623;10,638024;3;408,08542;529,41718;411,51898;2237;44;148;63,348997;43,693003;3,0443;0,466666667;-328,484293;-319,3058789;-319,486524;-332,2398309;-335,3160637;-335,3749731;-324,7598894;-324,4419643;-345,4553769;-350,7339538;S(=O)(=O)(O)CCC[N+]1([C-H2])[C@@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@@H]1CC2
0;-6082,28906;-28455,5352;87,155777;950,761658;416,178894;443,318176;-14,7507372;474,75177;39,3589973;485,286591;-0,13455;-0,43446;-8,161030956;11,7057;547,44958;12;48;21;2,0358806;15,294683;4,0528898;1;0;-3,6676099;9,1401348;2;355,40927;462,68027;281,44299;904;31;104;54,303411;32,156589;2,5512;0,444444444;-312,5994713;-299,8773477;-300,1329524;-317,6541463;-321,7319703;-326,0994142;-311,2258288;-311,1079203;-327,046017;-322,1023754;[N+]([C@@H](CC(c1ccccc1)c1ccccc1)C)(CC)(C)[C-H2]
0;-6082,7583;-28457,8965;92,7877121;1008,52246;436,172119;464,486298;-15,2453032;505,446289;41,4799957;509,33194;-0,14212;-0,4226;-7,632309568;19,6091;589,95685;6;51;22;1,9217781;16,164927;4,9669938;3;0;-3,87694;9,0865192;2;363,59006;467,79642;303,44598;1089;32;110;55,480997;37,217003;2,6137;0,454545455;-331,8177835;-318,0726578;-318,3492025;-337,2647967;-341,6513904;-344,8428651;-329,1054137;-328,9758474;-347,6599846;-343,8398036;O=C(OC1CC[N+](C)([C-H2])CC1)[C@H]([C@@H](CC)C)c1ccccc1
0;118,386314;623,994812;130,944031;1296,60364;551,963379;582,298035;-5,34329844;679,106445;64,2454147;617,307922;-0,02066;-0,31035;-7,882928404;11,614;722,65674;5;56;32;1,3978627;23,043242;5,9634151;11;4;-3,55018;11,943611;4;452,95093;563,79413;480,57001;3029;50;174;65,853032;41,526968;3,2696;0,466666667;-310,6326458;-298,7386896;-298,9676535;-315,6661928;-319,869904;-315,9285774;-302,5015703;-302,1507408;-325,0993099;-332,4473631;O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3([C-H2])CCCC3)CS[C@@H]12)/C(=N/OC)/c1nc(N)sc1
0;132,91301;693,031006;144,339264;1434,17859;615,92334;650,269531;-5,47873926;755,394043;72,5103989;688,460938;-0,0179;-0,32055;-8,23559074;13,898;790,38062;5;63;37;1,2218016;26,534805;6,0255728;14;6;-3,6362801;13,319471;5;503,93951;629,52167;550,62097;4571;65;208;73,708618;45,331382;3,6581;0,5;-347,7256588;-334,4494909;-334,7059584;-353,3154568;-357,9705825;-354,6497282;-339,1936029;-338,8145353;-366,3358791;-377,8603255;O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(=O)N)(CC3)C[C-H]4)CS[C@H]12)/C(=N/OC)/c1nc(N)sn1
0;125,662468;660,841858;138,866882;1375,28345;586,158691;617,697449;-5,75736809;715,034668;66,4845963;650,775879;-0,06138;-0,31602;-6,929161824;12,4518;775,3385;5;59;35;1,218377;24,689505;5,7631626;11;4;-4,14538;13,093017;5;453,66193;602,93121;516,60297;3906;57;192;71,133032;40,866968;3,4977;0,5;-306,5871355;-295,4618195;-295,6767668;-311,2716655;-315,1737754;-313,3658033;-300,8453314;-300,4474828;-321,5068713;-328,8752188;O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(CN3C4=C(CC=C3)CCC4)CS[C@H]12)/C(=N/OC)/c1nc(N)sc1
0;129,286499;683,053528;140,622406;1413,18616;608,393982;642,499084;-6,82265711;732,200867;71,1524963;676,098816;-0,07076;-0,31178;-6,558539832;17,5255;782,97888;5;62;36;1,2182902;25,396612;6,2017722;11;4;-4,6606002;13,571299;5;470,89401;627,36035;530,63;4228;60;196;74,226618;43,053382;3,6386;0,470588235;-326,3948018;-314,7114825;-314,9368899;-331,3237619;-335,4335276;-334,4480714;-321,5922439;-321,1906754;-341,7531237;-347,7412413;O=C(N[C@H]1C(=O)N2C(C(=O)O)=C(CN3C4=C(CC=C3)CCCC4)CS[C@H]12)/C(=N/OC)/c1nc(N)sc1
0;129,66188;681,760193;144,113144;1425,17212;604,283081;636,175659;-5,94714165;742,407471;68,593956;672,370544;-0,06343;-0,31714;-6,903855036;12,4189;802,29034;5;60;37;1,2073311;26,10372;6,1142764;13;5;-4,2457199;13,471692;5;476,19321;620,39716;545,60101;4601;57;200;72,368239;41,391761;3,6132;0,470588235;-309,6634597;-297,1313582;-297,3738519;-314,926405;-319,3028953;-317,5157976;-303,3993312;-303,0130164;-327,0775976;-337,6351375;O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(CN3C=CCC=C3)CS[C@@H]12)/C(=N/O[C@@H]1C(=O)NCC1)/c1sc(N)nc1
0;-6085,39014;-28468,7812;173,374435;1727,6355;744,513428;784,893127;-12,8491697;919,939331;87,2449722;845,50824;-0,17952;-0,41985;-6,539763828;12,2823;966,6944;11;74;46;1,1752331;33,172634;8,1656513;16;6;-4,73528;16,364822;5;599,52966;770,56836;672,69598;8803;73;246;88,370204;51,415796;4,4646;0,5;-401,9550459;-382,5112872;-382,8957951;-409,8700229;-416,3438443;-416,8711568;-396,5532418;-396,2100132;-426,190589;-437,1722927;S(=O)(=O)(O)CCC1C=CN(CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](NC(=O)c4c(C(=O)O)[nH]cn4)c4ccccc4)[C@@H]3SC2)C=C1
0;574,993042;2758,45215;557,303162;5053,58594;2497,80713;2662,66846;10,4214687;2974,57324;394,841949;2736,73193;-0,00229;-0,29745;-8,031775856;4,1217;2222,9141;36;276;136;0,97835898;100,05972;30,640165;37;21;-20,33758;51,986641;8;1935,077;2579,9146;1882,3319;167609;216;684;303,22502;181,57698;14,8068;0,490196078;-41,75710088;-25,41878008;-25,73552938;-48,59913714;-54,2793762;-76,01521664;-54,16527435;-52,37894021;-48,59913714;-85,81597592;O=C(N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCO)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2)CC(C)C)Cc1c2c([nH]c1)cccc2)C(C)C)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C)CC(C)C)C)C(C)C)C(C)C
0;98,868248;474,593811;113,683014;1016,84222;414,612854;432,384064;2,74217129;592,032593;68,4514847;471,340332;-0,02859;-0,32516;-8,070144212;5,0527;560,18628;6;39;19;2,4163418;14,347089;13,508999;5;4;-1,87793;8,5530272;1;354,20248;398,40994;346,297;1492;17;74;40,612274;25,887726;2,0588;0,5;-154,3039339;-151,1049377;-151,1671591;-155,6368584;-156,7401716;-165,0879339;-161,1928191;-160,8621774;-160,8166797;-152,2388714;Brc1c(CSCCNCNCC)nccc1.N#CN
0;95,2047424;491,246094;88,7428741;988,717834;440,263153;471,756836;-5,54095554;470,922455;68,0661621;493,132111;0,00062;-0,36744;-10,0155015;5,1097;540,17743;0;54;26;1,6677375;18,689871;3,7947009;5;2;-2,59273;9,628211;4;337,18268;486,00369;360,44998;1436;56;150;59,640204;33,483796;2,7546;0,5;-306,7337262;-303,2339851;-303,3022137;-308,1860245;-309,3848863;-312,7977316;-309,1639775;-308,8030488;-316,1671881;-315,8462926;O=C(CO)[C@@H]1[C@@]2(C=O)[C@@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1
0;62,7162399;313,242157;70,6185684;691,892273;270,876312;282,615509;-0,468147367;385,988281;37,4837265;308,750549;-0,03951;-0,35115;-8,480223024;3,8548;438,80634;0;27;12;3,009208;9,4497471;11,327873;5;5;0,31511;5,179162;0;227,46637;242,27084;214,226;261;9;48;29,937895;24,836105;1,5569;0,444444444;-153,3322875;-148,0207072;-148,1265321;-155,4664105;-157,1970934;-155,0945254;-147,5406449;-147,296931;-162,9233206;-166,4860028;S(P(=O)(O)O)CCNCCCN
0;103,126022;520,824768;108,034821;1093,37598;459,793427;484,220886;-2,80244493;569,208984;70,2835999;517,915222;-0,03536;-0,34568;-8,444303712;5,6589;625,1546;16;46;28;1,5187331;20,051678;3,8200793;9;2;-4,2306499;10,204739;4;382,73071;482,30212;403,82599;1920;55;156;54,570274;29,571726;2,7226;0,5;-238,0983017;-233,9745969;-234,0545767;-239,8238595;-241,255593;-246,853992;-242,1012515;-241,725108;-246,3430289;-247,0421965;Clc1c2C(=O)N(C)Cc3c(-c4nc(C(CO)(CO)C)on4)ncn3-c2ccc1
0;87,206192;435,497925;94,3771896;931,233093;381,462097;400,444824;-1,27123094;502,593719;60,4303818;434,531189;0,01009;-0,31683;-8,896016272;3,4687;550,55682;6;38;19;2,2326572;14,087576;7,8664813;3;1;-3,27086;8,0590696;1;314,7493;383,81918;304,21698;846;23;84;44,373067;24,548933;2,2626;0,5;-205,4908784;-203,0652284;-203,1131442;-206,4784911;-207,2855309;-213,1986411;-210,1243553;-209,7748423;-212,5440591;-207,1695197;ClCCN(CCCl)c1ccc(CCCC(=O)O)cc1
0;85,9699936;417,420685;98,9574966;899,908386;363,212402;378,546082;1,84647036;524,479492;58,7709351;417,436066;0,00784;-0,31771;-8,85873638;9,3716;514,97656;5;37;17;2,2923491;12,932875;8,8328953;6;5;-0,63608003;7,1704612;1;309,54306;342,75287;256,37799;1108;13;66;35,142274;25,257726;1,7448;0,5;-143,6839047;-139,6009046;-139,6808023;-145,3697427;-146,7580129;-154,4360919;-149,6431885;-149,3794558;-150,6373835;-142,4243887;S(CCNCNC)Cc1c(C)[nH]cn1.N#CN
0;77,0030594;393,401611;83,7203445;846,373413;345,030914;361,679443;-2,73241091;440,04129;47,3274651;387,205505;-0,0319;-0,34261;-8,454916236;6,9657;513,9021;11;32;21;1,9682306;15,620955;4,5299897;7;4;-3,63111;7,740808;2;292,25812;355,67416;330,74799;939;30;108;39,744723;21,795277;2,1032;0,5;-158,2395207;-153,9958549;-154,0796195;-159,9686574;-161,3819016;-160,6564776;-156,6226417;-156,3161716;-163,7190105;-167,8773607;Clc1c(S(=O)(=O)N)cc(C(=O)O)c(NCc2occc2)c1
0;108,038475;550,848633;111,435905;1147,10608;488,111359;516,435791;-3,84715509;596,46991;72,5274048;550,791992;-0,03963;-0,34033;-8,18252812;2,5745;660,16956;6;54;28;1,595853;20,258783;5,1881018;9;1;-2,54546;10,179272;3;397,00119;507,14767;390,44;2129;41;144;59,186618;37,535382;2,8946;0,461538462;-300,4129322;-295,4558646;-295,5516551;-302,4977323;-304,2319482;-307,9970373;-302,8682256;-302,4597655;-310,0266696;-310,9285708;O=[N+]([O-])c1cc(CC(=O)N2[C@@H](CN3C[C@@H](O)CC3)CN(C(=O)C)CC2)ccc1
0;115,112259;588,108337;115,359703;1207,28577;522,337341;554,684448;-4,5775547;617,620239;73,8631668;583,122742;-0,03519;-0,33976;-8,287837012;2,2431;681,92505;6;58;29;1,5573932;21,181435;6,283236;8;1;-1,89592;11,044327;3;428,57639;546,76514;423,534;2413;43;152;64,746997;46,035003;3,1422;0,5;-324,0639628;-317,825787;-317,9472399;-326,6595283;-328,8063088;-330,9913985;-323,8129272;-323,3845442;-337,4044343;-342,4757591;S(=O)(=O)(C)c1ccc(CC(=O)N2[C@@H](CN3C[C@@H](O)CC3)CN(C(=O)C)CC2)cc1
0;-6081,17773;-28451,6602;66,1188354;701,442688;292,448273;309,693878;-13,9078302;365,329773;16,7754917;351,565826;-0,15514;-0,48229;-8,90227494;13,3252;427,5387;0;36;15;1,7754995;10,725768;3,7427039;5;6;-0,77048999;5,6820774;2;218,86772;294,39743;215,297;391;18;76;36,506653;25,469347;1,7172;0,444444444;-237,7897318;-223,1708373;-223,4648259;-243,5884226;-248,2613504;-249,1218273;-232,4271163;-232,4501276;-253,9619607;-254,4182423;[N+H3][C-](NC[C@@H]1OC2(OC1)CCCCC2)N
